Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status
02F84308FAB673D8332E1AB780A8ADE20987E925,10/06/2017 07:36:00 PM +0000,Traffic Hazard,"(30.2421165,-97.7596299)",30.2421165,-97.7596299,W Oltorf St & S 1st St,ARCHIVED
02F84308FAB673D8332E1AB780A8ADE20987E925_1507905732000,10/13/2017 07:42:00 PM +0000,Crash Service,"(30.240846,-97.782181)",30.240846,-97.782181,Manchaca Rd & Glen Allen,ARCHIVED
02F84308FAB673D8332E1AB780A8ADE20987E925_1507991041000,10/14/2017 07:24:00 PM +0000,Crash Urgent,"(30.429843,-97.696817)",30.429843,-97.696817,2500-3134 Scofield Ridge Pkwy,ARCHIVED
0311E1791C1FE92ECD3215FA0472BCE6BF2B252D,09/26/2017 11:26:00 PM +0000,Traffic Hazard,"(30.422533,-97.7936209)",30.422533,-97.7936209,Scotland Well Dr & Spicewood Springs Rd,ARCHIVED
035D4223E2FE7A08D1E249A6A5090950D1FDC4E1_1508064149000,10/15/2017 03:42:00 PM +0000,Traffic Impediment,"(30.235967,-97.734548)",30.235967,-97.734548,Parker Ln & Fawn Dr,ARCHIVED
037880D210451B590C3A5229EA350645724E7E15_1507925268000,10/14/2017 01:07:00 AM +0000,Traffic Hazard,"(30.417754,-97.705515)",30.417754,-97.705515,0 N Mopac Sb To Waters Park Ramp,ARCHIVED
037C3EE7299BCED693B20196F1025EAEE60503AD,09/27/2017 03:46:00 PM +0000,LOOSE LIVESTOCK,"(30.0893956,-97.6437964)",30.0893956,-97.6437964,14709 Reynero Ln,ARCHIVED
037C3EE7299BCED693B20196F1025EAEE60503AD_1508060552000,10/15/2017 02:42:00 PM +0000,COLLISION WITH INJURY,"(30.254120,-97.605291)",30.25412,-97.605291,12200 FM 969 RD,ARCHIVED
03B1922B26FA25B149AA65AA14F1349ABE87C68F,10/07/2017 02:29:00 AM +0000,Crash Service,"(30.3065976,-97.6698457)",30.3065976,-97.6698457,6407 Springdale Rd,ARCHIVED
03B1922B26FA25B149AA65AA14F1349ABE87C68F_1507845945000,10/13/2017 03:05:00 AM +0000,Traffic Hazard,"(30.347863,-97.712496)",30.347863,-97.712496,700 W Anderson Ln Wb,ARCHIVED
03ED9F0B39F703C2F75D9CE00A84FB210C6FA885,10/03/2017 04:06:00 PM +0000,Crash Urgent,"(30.2714839,-97.7539327)",30.2714839,-97.7539327,525 N LAMAR BLVD,ARCHIVED
03ED9F0B39F703C2F75D9CE00A84FB210C6FA885_1508067375000,10/15/2017 04:36:00 PM +0000,Crash Urgent,"(30.345813,-97.677475)",30.345813,-97.677475,Cameron Rd & Ferguson Ln,ARCHIVED
03F1C15A222D8E288E3EEDA35AE04EBC1F7F6526,09/29/2017 12:39:00 AM +0000,Crash Urgent,"(30.2387516,-97.753618)",30.2387516,-97.753618,2400-2513 S Congress Ave,ARCHIVED
04085CEF4A2F22B0D7DE2D6919476571400985C3,09/27/2017 06:34:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.4540729,-97.6669692)",30.4540729,-97.6669692,Connie St & Three Points Rd,ARCHIVED
0419AA9EEA9D9BE6D70580D8F6C852622FCC00E5,09/28/2017 09:49:00 PM +0000,COLLISN/ LVNG SCN,"(30.3181878,-97.8638168)",30.3181878,-97.8638168,8947 FM 2244 RD,ARCHIVED
0419AA9EEA9D9BE6D70580D8F6C852622FCC00E5_1507823824000,10/12/2017 08:57:00 PM +0000,LOOSE LIVESTOCK,"(30.121006,-97.742887)",30.121006,-97.742887,10500-10825 Thaxton Rd,ARCHIVED
0419AA9EEA9D9BE6D70580D8F6C852622FCC00E5_1508050824000,10/15/2017 12:00:00 PM +0000,Traffic Hazard,"(30.466788,-97.804189)",30.466788,-97.804189,12800-12808 N FM 620 RD SB,ARCHIVED
0419AA9EEA9D9BE6D70580D8F6C852622FCC00E5_1508259639000,10/17/2017 10:00:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.107487,-97.694708)",30.107487,-97.694708,9800-blk S Us 183 Hwy,ARCHIVED
042338D46C2028808F298DEC735DC7ADF0C162F6,09/29/2017 10:41:00 PM +0000,Crash Service,"(30.3755878,-97.7622111)",30.3755878,-97.7622111,4701 Spicewood Springs Rd,ARCHIVED
042338D46C2028808F298DEC735DC7ADF0C162F6_1508261207000,10/17/2017 10:26:00 PM +0000,Crash Urgent,"(30.398905,-97.672930)",30.398905,-97.67293,12200-12257 N Ih 35 Svrd Nb,ARCHIVED
04754785B32160C5787F32875F2DC730C10CBBCB,10/05/2017 12:43:00 AM +0000,Traffic Hazard,"(30.1810308,-97.8825225)",30.1810308,-97.8825225,11100-11610 S Mopac Expy Sb,ARCHIVED
0477D720ADF7C715B04850723531A5FB1BC5334B_1507904057000,10/13/2017 07:14:00 PM +0000,Traffic Hazard,"(30.276050,-97.667914)",30.27605,-97.667914,Techni Center Dr & Ed Bluestein Blvd Nb,ARCHIVED
04868A0C86E9F00EC4C33D8A9B9BAE3ACF8C01DB,10/01/2017 03:12:00 AM +0000,Traffic Hazard,"(30.2323884,-97.7204162)",30.2323884,-97.7204162,Wickersham Ln & E Riverside Dr,ARCHIVED
04B69E5006D308A60F286C6D87138324D3C745C6,09/30/2017 08:48:00 PM +0000,Traffic Impediment,"(30.2981401,-97.7484801)",30.2981401,-97.7484801,W 29th St & N Lamar Blvd,ARCHIVED
04E8696E6424C21D717E46008780505D598EB59A_1508024290000,10/15/2017 04:38:00 AM +0000,Crash Urgent,"(30.482684,-97.767969)",30.482684,-97.767969,9501-9609 W PARMER LN,ARCHIVED
055550DAD2FD7BB5AEE434F17CA74CA072982AC1,09/26/2017 10:48:00 PM +0000,Crash Service,"(30.2764571,-97.7417605)",30.2764571,-97.7417605,209 W 14th St,ARCHIVED
055550DAD2FD7BB5AEE434F17CA74CA072982AC1_1508264019000,10/17/2017 11:13:00 PM +0000,Traffic Hazard,"(30.307696,-97.711366)",30.307696,-97.711366,4900 N Ih 35 Nb,ARCHIVED
056C6297A013D577FC9E3B677EF8389323981269_1508064079000,10/15/2017 03:41:00 PM +0000,Crash Urgent,"(30.476859,-97.807199)",30.476859,-97.807199,2901-2959 S LAKELINE BLVD,ARCHIVED
05A5BB2081A861C7BAC6E2F3980CB63D644E17B3,10/03/2017 06:14:00 PM +0000,Traffic Hazard,"(30.2885158,-97.7516354)",30.2885158,-97.7516354,1310-1319 W 24TH ST,ARCHIVED
05A5BB2081A861C7BAC6E2F3980CB63D644E17B3_1507983762000,10/14/2017 05:22:00 PM +0000,zSTALLED VEHICLE,"(30.266176,-97.736127)",30.266176,-97.736127,E 6th St & Sabine St,ARCHIVED
05CB9B4D144059E5F5D6FE24870A4229C0537E41,09/29/2017 02:54:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.0843038,-97.7351869)",30.0843038,-97.7351869,S SH 45 E WB TO FM 1625 RAMP & FM 1625 RD,ARCHIVED
05FA2DE99C48086B28D6E7A491A75F6F313AF79D,10/03/2017 07:59:00 PM +0000,Crash Urgent,"(30.4737071,-97.7792374)",30.4737071,-97.7792374,13631-13815 N Sh 45 W Eb,ARCHIVED
05FA2DE99C48086B28D6E7A491A75F6F313AF79D_1508170726000,10/16/2017 09:18:00 PM +0000,Crash Service,"(30.362543,-97.743504)",30.362543,-97.743504,7900-7999 N Mopac Expy Svrd Nb,ARCHIVED
06072EB4F0454CBD924930E1FD2F06787E77D416,09/28/2017 03:16:00 PM +0000,Crash Urgent,"(30.2671238,-97.7431786)",30.2671238,-97.7431786,E 5th St & Congress Ave,ARCHIVED
06072EB4F0454CBD924930E1FD2F06787E77D416_1507972569000,10/14/2017 02:16:00 PM +0000,Traffic Hazard,"(30.465985,-97.803950)",30.465985,-97.80395,N Fm 620 Rd Nb & Pecan Park Blvd,ARCHIVED
060C7C9AEA07BD061C43B93A8D51CC043855D7A3,10/06/2017 02:57:00 AM +0000,Traffic Hazard,"(30.4306319,-97.7626581)",30.4306319,-97.7626581,12600-12730 Research Blvd Sb,ARCHIVED
062DD0F773CD5999A09714A371E1F8017163E2A1,10/10/2017 01:14:00 AM +0000,Traffic Impediment,"(30.2392125,-97.8617405)",30.2392125,-97.8617405,6578-6596 W William Cannon Dr,ARCHIVED
0647B28D06F8F486868466588E51798ADF4ED586,09/29/2017 05:31:00 AM +0000,Crash Service,"(30.1653507,-97.7873763)",30.1653507,-97.7873763,9000 S Ih 35 Sb,ARCHIVED
06610FA060E114F26AD7660390D7D9864E0095D8,10/02/2017 10:42:00 PM +0000,Crash Service,"(30.3731324,-97.7587329)",30.3731324,-97.7587329,4411 Spicewood Springs Rd,ARCHIVED
06610FA060E114F26AD7660390D7D9864E0095D8_1508263003000,10/17/2017 10:56:00 PM +0000,Crash Service,"(30.253943,-97.736871)",30.253943,-97.736871,30 N Ih 35 Svrd Sb,ARCHIVED
06A3BCF49EA79E579CA1A11A5FBD97385E551A74,09/29/2017 06:30:00 PM +0000,Crash Urgent,"(30.27062,-97.7333447)",30.27062,-97.7333447,1100 N Ih 35 Sb,ARCHIVED
06B43948EF431B5FADEA95A968E2DB037428F1D3,10/01/2017 12:14:00 AM +0000,zSTALLED VEHICLE,"(30.2171157,-97.8406011)",30.2171157,-97.8406011,7000 S Mopac Expy Sb,ARCHIVED
06BC6A372C0484BD4C62494038CAC7C4C62035DF,09/30/2017 01:31:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.2200917,-97.9590093)",30.2200917,-97.9590093,11100-11209 E US 290 HWY EB,ARCHIVED
06BC6A372C0484BD4C62494038CAC7C4C62035DF_1507838433000,10/13/2017 01:00:00 AM +0000,LOOSE LIVESTOCK,"(30.141990,-97.616151)",30.14199,-97.616151,Elroy Rd & Fagerquist Rd,ARCHIVED
06BC6A372C0484BD4C62494038CAC7C4C62035DF_1507921676000,10/14/2017 12:07:00 AM +0000,COLLISION,"(30.282667,-97.822319)",30.282667,-97.822319,1101 S Capital Of Texas Hwy Nb,ARCHIVED
06BC6A372C0484BD4C62494038CAC7C4C62035DF_1508060784000,10/15/2017 02:46:00 PM +0000,Crash Urgent,"(30.421932,-97.845022)",30.421932,-97.845022,N Fm 620 Rd & Concordia University Dr,ARCHIVED
06DE2A876205786DD972A5CD962AA1EC8F0EC7FE,10/08/2017 08:03:00 AM +0000,Crash Urgent,"(30.3673656,-97.6945943)",30.3673656,-97.6945943,N Lamar Blvd & W Longspur Blvd,ARCHIVED
06DE2A876205786DD972A5CD962AA1EC8F0EC7FE_1507948437000,10/14/2017 07:33:00 AM +0000,Crash Service,"(30.284725,-97.659822)",30.284725,-97.659822,Craigwood Dr & Fm 969 Rd,ARCHIVED
06FEB73BDE5AA9B2A2601EE29F9B818B59114B9C,09/28/2017 06:53:00 PM +0000,Crash Service,"(30.2556609,-97.7473838)",30.2556609,-97.7473838,611 S Congress Ave,ARCHIVED
0708FB5F0CD29753792787E8C0E0479AADE4EC0D,10/02/2017 05:03:00 AM +0000,Traffic Hazard,"(30.2661372,-97.7396849)",30.2661372,-97.7396849,E 5th St & Trinity St,ARCHIVED
0708FB5F0CD29753792787E8C0E0479AADE4EC0D_1507939646000,10/14/2017 05:07:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.351016,-97.530153)",30.351016,-97.530153,MAXA DR & GREENBURY DR,ARCHIVED
070DAFCB55881E67B7FCE04CFB94FAA33639B865,10/06/2017 07:25:00 PM +0000,Crash Urgent,"(30.281978,-97.6665736)",30.281978,-97.6665736,4600-5221 Ed Bluestein Blvd Nb,ARCHIVED
070DAFCB55881E67B7FCE04CFB94FAA33639B865_1507990218000,10/14/2017 07:10:00 PM +0000,Crash Service,"(30.334956,-97.752591)",30.334956,-97.752591,Northland Dr & Louise Ln,ARCHIVED
0713F37D731582F71FF8C42BC864243EF6FC2E75,09/29/2017 04:51:00 AM +0000,Traffic Hazard,"(30.4258881,-97.7580417)",30.4258881,-97.7580417,11950 Jollyville Rd,ARCHIVED
0713F37D731582F71FF8C42BC864243EF6FC2E75_1508022203000,10/15/2017 04:03:00 AM +0000,Traffic Impediment,"(30.455599,-97.826737)",30.455599,-97.826737,11801-11907 Anderson Mill Rd,ARCHIVED
071819749594ED380380DCA6AED0F24E25CC9269,09/29/2017 09:39:00 PM +0000,Traffic Hazard,"(30.3027058,-97.7447182)",30.3027058,-97.7447182,N Lamar Blvd & W 34th St,ARCHIVED
0735EC301B2987DAAD452D62C34B0884DE674E46,10/02/2017 10:30:00 PM +0000,Crash Service,"(30.387009,-97.6484578)",30.387009,-97.6484578,12301-12315 Dessau Rd,ARCHIVED
0735EC301B2987DAAD452D62C34B0884DE674E46_1507912465000,10/13/2017 09:34:00 PM +0000,Crash Service,"(30.285070,-97.661974)",30.28507,-97.661974,Fm 969 Rd & Regency Dr,ARCHIVED
0735EC301B2987DAAD452D62C34B0884DE674E46_1507999315000,10/14/2017 09:41:00 PM +0000,Crash Service,"(30.322046,-97.714268)",30.322046,-97.714268,5775 Airport Blvd,ARCHIVED
07599DFEB405554B03E43A8096F0B42F7ED392B4,09/30/2017 07:09:00 PM +0000,Crash Urgent,"(30.234597,-97.7960056)",30.234597,-97.7960056,S Lamar Blvd Svrd Sb & S Capital Of Texas Hwy Svrd Nb,ARCHIVED
077FD3E94775CA5EF2B2E0901CF968728EB1F9A0,10/01/2017 03:32:00 PM +0000,COLLISION WITH INJURY,"(30.2510902,-97.5934668)",30.2510902,-97.5934668,13330 Fm 969 Rd,ARCHIVED
07F97CC68EEBF81AFCD32F6FC0AAD7E1F17E0C00,09/27/2017 08:50:00 PM +0000,Traffic Impediment,"(30.2027469,-97.8055244)",30.2027469,-97.8055244,1934-1950 W William Cannon Dr,ARCHIVED
07F97CC68EEBF81AFCD32F6FC0AAD7E1F17E0C00_1508086051000,10/15/2017 09:47:00 PM +0000,Crash Service,"(30.310157,-97.711305)",30.310157,-97.711305,N Ih 35 Svrd Sb & E 51st St,ARCHIVED
08035191DD04AF9D68F7F8A779CAE1181F1937A1,10/01/2017 03:50:00 PM +0000,Traffic Impediment,"(30.4084989,-97.6406269)",30.4084989,-97.6406269,Harrisglenn Dr & Bauhaus Bnd,ARCHIVED
0815E831C7F892AEC1D270A225119713A6ED6F3A,09/28/2017 11:31:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.3874094,-97.90578)",30.3874094,-97.90578,4400-4447 N FM 620 RD,ARCHIVED
0815E831C7F892AEC1D270A225119713A6ED6F3A_1507883912000,10/13/2017 01:38:00 PM +0000,Traffic Hazard,"(30.195949,-97.759186)",30.195949,-97.759186,1808-1902 E Stassney Ln,ARCHIVED
0815E831C7F892AEC1D270A225119713A6ED6F3A_1507963018000,10/14/2017 11:36:00 AM +0000,Crash Urgent,"(30.351308,-97.749183)",30.351308,-97.749183,6900 N Mopac Expy Sb,ARCHIVED
0815E831C7F892AEC1D270A225119713A6ED6F3A_1508232235000,10/17/2017 02:23:00 PM +0000,Crash Service,"(30.371009,-97.720804)",30.371009,-97.720804,8919 Research Blvd Svrd Nb,ARCHIVED
081BE7C370BF9E7B4C6E696276C1B2D57623B26B,09/28/2017 08:23:00 PM +0000,Crash Service,"(30.408278,-97.6969906)",30.408278,-97.6969906,Metric Blvd & Cedar Bend Dr,ARCHIVED
081D56D6B22FC0A22C88402E0DB31FC3825EA4AB,09/29/2017 02:14:00 PM +0000,COLLISION,"(30.0855708,-97.738617)",30.0855708,-97.738617,9000-9240 S SH 45 E WB,ARCHIVED
084B3AF47AF339166EBC6120A52059499A7B2D38_1507938794000,10/14/2017 04:53:00 AM +0000,Crash Urgent,"(30.280824,-97.728261)",30.280824,-97.728261,0 E Mlk To Ih 35 Ud Nb Ramp,ARCHIVED
0864A91883AB86909614F36A588EE81376A25C45,09/27/2017 04:37:00 PM +0000,Traffic Hazard,"(30.4734278,-97.798294)",30.4734278,-97.798294,13985-14075 N US 183 HWY SVRD NB,ARCHIVED
08BABBA456D31986A0E6B7A77F63A6D11CC82FC3,09/28/2017 03:53:00 PM +0000,Traffic Hazard,"(30.2166099,-97.7440106)",30.2166099,-97.7440106,Woodward St & E Ben White Blvd Svrd Wb,ARCHIVED
08BC846FFF3A96EB1D36D184F604497CFF2F3727,10/06/2017 02:39:00 PM +0000,zSTALLED VEHICLE,"(30.173742,-97.8237345)",30.173742,-97.8237345,W Slaughter Ln & Manchaca Rd,ARCHIVED
08E13D6D910F8F4B334B0C59104105E88B52CDB5,09/29/2017 04:28:00 PM +0000,Traffic Hazard,"(30.2567025,-97.8012229)",30.2567025,-97.8012229,2400-2451 N Mopac Expy Nb,ARCHIVED
0911D8E4573BE6F3EEDA3F13927DE830F6A16E6D,10/05/2017 06:27:00 PM +0000,Traffic Hazard,"(30.4787429,-97.8016204)",30.4787429,-97.8016204,14063-14635 N 183a Hwy Nb,ARCHIVED
0911D8E4573BE6F3EEDA3F13927DE830F6A16E6D_1508073693000,10/15/2017 06:21:00 PM +0000,Traffic Impediment,"(30.280543,-97.728103)",30.280543,-97.728103,2000 N IH 35 SVRD NB,ARCHIVED
0911D8E4573BE6F3EEDA3F13927DE830F6A16E6D_1508159694000,10/16/2017 06:14:00 PM +0000,Traffic Hazard,"(30.288253,-97.762076)",30.288253,-97.762076,1653-2327 N Mopac Expy Nb,ARCHIVED
09203A0B810D0C054F3F15D6DB42AA850BEA9174,09/27/2017 08:48:00 PM +0000,Traffic Impediment,"(30.1731638,-97.8306735)",30.1731638,-97.8306735,Old Manchaca Rd & Riddle Rd,ARCHIVED
095719A3FF80CB6C8AC4E0E7B8E7DA0881234A18,09/27/2017 06:59:00 PM +0000,Crash Urgent,"(30.3101942,-97.7113741)",30.3101942,-97.7113741,5100 N Ih 35 Sb,ARCHIVED
09579C1001A01217326658A67CF8329AB41EDB97,10/08/2017 02:52:00 AM +0000,COLLISN/ LVNG SCN,"(30.1212927,-97.6681124)",30.1212927,-97.6681124,9000-9809 Blocker Ln,ARCHIVED
09CAD82F43C6FCF04357B175CDF4763A3DAF9A89,10/03/2017 09:30:00 PM +0000,Crash Service,"(30.2569209,-97.7270816)",30.2569209,-97.7270816,Chalmers Ave & Willow St,ARCHIVED
09CAD82F43C6FCF04357B175CDF4763A3DAF9A89_1507824792000,10/12/2017 09:13:00 PM +0000,Crash Service,"(30.270141,-97.735809)",30.270141,-97.735809,900-999 RED RIVER ST,ARCHIVED
09F8DF3C750BF6D2D367D1934CF0488F4576DBCD,10/03/2017 04:16:00 PM +0000,Traffic Hazard,"(30.4769181,-97.7648811)",30.4769181,-97.7648811,14200-14217 N Fm 620 Rd Nb,ARCHIVED
09F8DF3C750BF6D2D367D1934CF0488F4576DBCD_1507974938000,10/14/2017 02:55:00 PM +0000,Traffic Hazard,"(30.271849,-97.732358)",30.271849,-97.732358,718-725 E 12th St,ARCHIVED
09F8DF3C750BF6D2D367D1934CF0488F4576DBCD_1508240196000,10/17/2017 04:36:00 PM +0000,Crash Service,"(30.360379,-97.691584)",30.360379,-97.691584,9415 North Creek Dr,ARCHIVED
0A24D3CB30F8C1B8F9ED74664BEAFD46ECCD055D,10/05/2017 12:49:00 PM +0000,Traffic Hazard,"(30.3470036,-97.6953868)",30.3470036,-97.6953868,8400 N IH 35 SB,ARCHIVED
0A362CA04E5D1A1A33B972938C55AC2595D989F9,09/29/2017 11:09:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.3522965,-97.647572)",30.3522965,-97.647572,Sprinkle Cutoff Rd & Sprinkle Rd,ARCHIVED
0A362CA04E5D1A1A33B972938C55AC2595D989F9_1508264551000,10/17/2017 11:22:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.348861,-97.555963)",30.348861,-97.555963,E Us 290 Hwy Eb & Lexington St,ARCHIVED
0A8FD3E9944C54C4399A005554DCC4F33405A363,10/10/2017 12:26:00 AM +0000,Traffic Impediment,"(30.4395835,-97.7390208)",30.4395835,-97.7390208,5800-6324 E Parmer Ln,ARCHIVED
0AD54E429B2B6238550F24701541130B978E4640,09/29/2017 12:27:00 AM +0000,Traffic Hazard,"(30.2137402,-97.7204241)",30.2137402,-97.7204241,Alvin Devane Blvd & E Ben White Blvd Svrd Wb,ARCHIVED
0AE5E6B6663E3882CDE21F6F71DBA9BAF5AB9786,10/10/2017 12:06:00 AM +0000,Traffic Impediment,"(30.2645306,-97.7571131)",30.2645306,-97.7571131,S Lamar Blvd & W Riverside Dr,ARCHIVED
0AE5E6B6663E3882CDE21F6F71DBA9BAF5AB9786_1507919152000,10/13/2017 11:25:00 PM +0000,Traffic Hazard,"(30.381135,-97.736268)",30.381135,-97.736268,0 Research Sb To Mopac Nb Ramp,ARCHIVED
0AE5E6B6663E3882CDE21F6F71DBA9BAF5AB9786_1508183753000,10/17/2017 12:55:00 AM +0000,Crash Urgent,"(30.291240,-97.627952)",30.29124,-97.627952,Decker Ln & Loyola Ln,ARCHIVED
0AEBF3A9339A0D976E082525062CB64CFC9BA651,10/04/2017 01:09:00 PM +0000,Crash Urgent,"(30.1977839,-97.6306563)",30.1977839,-97.6306563,3500-3599 E Sh 71 Svrd Wb,ARCHIVED
0AEC17CE3BFF113E1C7C16E9D9DCAF90BF590974,09/29/2017 10:12:00 PM +0000,Crash Urgent,"(30.3102347,-97.7425525)",30.3102347,-97.7425525,4107 Medical Pkwy,ARCHIVED
0B9C57DB4F740E08A9A314C9428FC5E7ADDFF232,09/28/2017 10:56:00 PM +0000,Traffic Hazard,"(30.2424003,-97.735521)",30.2424003,-97.735521,1515 S Ih 35 Svrd Nb,ARCHIVED
0BC39B9D01F6D3E81328CDA94EAEFE5005744CEC,09/30/2017 01:58:00 PM +0000,Crash Service,"(30.2835079,-97.764493)",30.2835079,-97.764493,1300-1399 Newfield Ln,ARCHIVED
0BC39B9D01F6D3E81328CDA94EAEFE5005744CEC_1507885644000,10/13/2017 02:07:00 PM +0000,Traffic Hazard,"(30.239917,-97.831561)",30.239917,-97.831561,4501-4637 SOUTHWEST PKWY,ARCHIVED
0C044C6CEEC204CCAAC7CF0E5A05B45A122FBFEB,10/07/2017 12:59:00 AM +0000,COLLISION,"(30.3524421,-97.6475535)",30.3524421,-97.6475535,10500-10628 Sprinkle Cutoff Rd,ARCHIVED
0C044C6CEEC204CCAAC7CF0E5A05B45A122FBFEB_1507887335000,10/13/2017 02:35:00 PM +0000,Traffic Hazard,"(30.418357,-97.705250)",30.418357,-97.70525,0 N MOPAC SB TO WATERS PARK RAMP,ARCHIVED
0C044C6CEEC204CCAAC7CF0E5A05B45A122FBFEB_1507922717000,10/14/2017 12:25:00 AM +0000,COLLISION WITH INJURY,"(30.284430,-97.519213)",30.28443,-97.519213,18900-19109 Blake Manor Rd,ARCHIVED
0C05BDF649E4021221AFE9D48252F3415551227F,10/04/2017 09:04:00 AM +0000,Traffic Hazard,"(30.3017729,-97.6960193)",30.3017729,-97.6960193,1901 E 51st St,ARCHIVED
0C16BF9FB72D49C26219B06182A15E919948EF06_1507839181000,10/13/2017 01:13:00 AM +0000,Traffic Hazard,"(30.277537,-97.819543)",30.277537,-97.819543,S Capital Of Texas Hwy Nb & Scottish Woods Trl,ARCHIVED
0C41B5D573DE54852D707569ACDEF231452956B1,09/28/2017 03:43:00 AM +0000,zSTALLED VEHICLE,"(30.34267,-97.7036216)",30.34267,-97.7036216,E Anderson Ln Wb & N Ih 35 Nb To Anderson Wb Ramp,ARCHIVED
0C41B5D573DE54852D707569ACDEF231452956B1_1508015247000,10/15/2017 02:07:00 AM +0000,Traffic Hazard,"(30.323455,-97.706746)",30.323455,-97.706746,6200 N Ih 35 Sb,ARCHIVED
0C41B5D573DE54852D707569ACDEF231452956B1_1508108510000,10/16/2017 04:01:00 AM +0000,Traffic Hazard,"(30.244958,-97.843503)",30.244958,-97.843503,5604 Southwest Pkwy,ARCHIVED
0C4E6389BA7066F691E6C5AAA754C167FBB870F8,10/03/2017 12:23:00 PM +0000,Traffic Hazard,"(30.3769542,-97.6755904)",30.3769542,-97.6755904,N Ih 35 Svrd Nb & E Braker Ln,ARCHIVED
0C4E6389BA7066F691E6C5AAA754C167FBB870F8_1508038946000,10/15/2017 08:42:00 AM +0000,Traffic Hazard,"(30.203885,-97.638176)",30.203885,-97.638176,3177 Eva St,ARCHIVED
0C4E6389BA7066F691E6C5AAA754C167FBB870F8_1508135169000,10/16/2017 11:26:00 AM +0000,Traffic Hazard,"(30.425840,-97.716162)",30.42584,-97.716162,4001-4229 W Parmer Ln,ARCHIVED
0C4E6389BA7066F691E6C5AAA754C167FBB870F8_1508224733000,10/17/2017 12:18:00 PM +0000,Traffic Impediment,"(30.372241,-97.715425)",30.372241,-97.715425,9300-9499 NORTHGATE BLVD,ARCHIVED
0C625939CBE82C0DA99CB0B59ACE05648B97290D,09/29/2017 10:09:00 AM +0000,zSTALLED VEHICLE,"(30.4092575,-97.6819344)",30.4092575,-97.6819344,1300 W Parmer Ln,ARCHIVED
0C698916B00F85F39356FFE281B601B3818EE520,10/01/2017 02:49:00 AM +0000,Traffic Hazard,"(30.1971021,-97.7878296)",30.1971021,-97.7878296,S 1st St & W William Cannon Dr,ARCHIVED
0C6C6202E87A7DF9FC1CF44B4ADE2F311CB5AC62,09/27/2017 07:28:00 PM +0000,Traffic Hazard,"(30.2677487,-97.7378736)",30.2677487,-97.7378736,500 E 7th St,ARCHIVED
0C6C6202E87A7DF9FC1CF44B4ADE2F311CB5AC62_1507902643000,10/13/2017 06:50:00 PM +0000,Crash Service,"(30.320653,-97.715920)",30.320653,-97.71592,501 E Koenig Ln Svrd Eb,ARCHIVED
0C774D8E1E30B273143A93836F845A4D3F44A60F_1508189801000,10/17/2017 02:36:00 AM +0000,Traffic Impediment,"(30.376617,-97.751768)",30.376617,-97.751768,4000 Cima Serena,ARCHIVED
0C7ACFF6F89BA5F635C6064D60FCD3FB26A6DB6B,09/28/2017 04:17:00 AM +0000,Traffic Hazard,"(30.3344604,-97.6074083)",30.3344604,-97.6074083,E Us 290 Hwy Svrd Eb & Decker Ln,ARCHIVED
0CCC9BC1BB63CCC1F2123272DEF4A1963C2B60E5,09/26/2017 11:18:00 PM +0000,Traffic Hazard,"(30.1969472,-97.7655666)",30.1969472,-97.7655666,5800 S Ih 35 Sb,ARCHIVED
0CCC9BC1BB63CCC1F2123272DEF4A1963C2B60E5_1508265392000,10/17/2017 11:36:00 PM +0000,Traffic Impediment,"(30.227580,-97.742634)",30.22758,-97.742634,Royal Hill Dr & Mulford Cv,ARCHIVED
0CE1D1D8CFA8BDADD7BC865D3E87BBF2FBBC003E,10/06/2017 01:21:00 PM +0000,LOOSE LIVESTOCK,"(30.3781877,-97.5833019)",30.3781877,-97.5833019,13600-14228 GREGG MANOR RD,ARCHIVED
0CE1D1D8CFA8BDADD7BC865D3E87BBF2FBBC003E_1508032462000,10/15/2017 06:54:00 AM +0000,Crash Urgent,"(30.313135,-97.665108)",30.313135,-97.665108,3500 Susquehanna Ln,ARCHIVED
0CE1D1D8CFA8BDADD7BC865D3E87BBF2FBBC003E_1508232912000,10/17/2017 02:35:00 PM +0000,COLLISION WITH INJURY,"(30.447212,-97.731838)",30.447212,-97.731838,5720 MC NEIL DR,ARCHIVED
0CF1E822BDEEE81C31642D73DF2A5DB1ABCDB07A,10/03/2017 03:38:00 PM +0000,COLLISION,"(30.4559598,-97.659936)",30.4559598,-97.659936,Central Commerce Dr & Grand Avenue Pkwy,ARCHIVED
0CF950B5E4D2EBD7C978C76091DDCE6176845697,10/05/2017 09:28:00 PM +0000,Traffic Hazard,"(30.2603032,-97.7945688)",30.2603032,-97.7945688,S MOPAC EXPY SB & BARTON SKWY TO MOPAC SB RAMP,ARCHIVED
0D0B359CF59B0F9E0BA32C31996184FD19B470F3,09/29/2017 12:47:00 PM +0000,Traffic Hazard,"(30.2572156,-97.7468675)",30.2572156,-97.7468675,100-222 E Riverside Dr,ARCHIVED
