Camera ID,Camera Manufacturer,Turn on Date,ATD Location ID,Primary St Segment ID,Cross St Segment ID,Landmark,Signal Engineer Area,Council District,JURISDICTION,Location Type,Location Name,Primary Street,Cross Street,Modified Date,Primary Street Block,COA Intersection ID,Camera Status,CROSS_ST_AKA,Cross Street Block,PRIMARY_ST_AKA,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address
224,Sarix,,LOC16-003290,2042568,2038391,,NORTHWEST,6,,ROADWAY,MC NEIL RD / HOWARD LN,MC NEIL RD,HOWARD LN,,13600,5158796,TURNED_ON,,5001,,"(30.4490528, -97.7255859)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7255859,30.4490528,,http://162.89.4.145/CCTVImages/CCTV224.jpg
226,Sarix,,LOC16-003335,2036005,2006692,,NORTHWEST,6,,ROADWAY,ANDERSON MILL RD / PARMER LN,ANDERSON MILL RD,PARMER LN,,8001,5154630,TURNED_ON,,7700,,"(30.4605808, -97.7545547)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7545547,30.4605808,,http://162.89.4.145/CCTVImages/CCTV226.jpg
227,Sarix,,LOC16-003340,2005368,2005345,,NORTHWEST,6,,ROADWAY,MC NEIL DR / PARMER LN,MC NEIL DR,PARMER LN,,6100,5156304,TURNED_ON,,6100,,"(30.4438496, -97.7423935)",ONLINE,10/02/2017 08:50:00 PM +0000,-97.7423935,30.4438496,,http://162.89.4.145/CCTVImages/CCTV227.jpg
229,Sarix,,LOC16-003370,3221562,3212686,,SOUTHWEST,5,,ROADWAY,BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,BEN WHITE BLVD SVRD,LAMAR BLVD SVRD,,2439,5150689,TURNED_ON,,4401,,"(30.2336826, -97.7966614)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7966614,30.2336826,,http://162.89.4.145/CCTVImages/CCTV229.jpg
230,Axis,,LOC16-003400,3272841,3271336,,NORTHWEST,6,,ROADWAY,LAKELINE MALL DR / 183 HWY SVRD,LAKELINE MALL DR,US 183 HWY SVRD,,11000,5149897,TURNED_ON,,13900,,"(30.4728546, -97.7991867)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7991867,30.4728546,,http://162.89.4.145/CCTVImages/CCTV230.jpg
231,Sarix,,LOC16-003410,3359710,2005795,,NORTHWEST,7,,ROADWAY,HOWARD LN / 35 SVRD,HOWARD LN,IH 35 SVRD,,1120,5164799,TURNED_ON,,13700,,"(30.4242554, -97.6711884)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.6711884,30.4242554,,http://162.89.4.145/CCTVImages/CCTV231.jpg
232,Sarix,,LOC16-003440,2039193,2006169,,NORTHWEST,10,,ROADWAY,DUVAL RD / JOLLYVILLE RD,DUVAL RD,JOLLYVILLE RD,,5600,5155327,TURNED_ON,,11616,,"(30.4172859, -97.7500381)",OFFLINE,05/17/2017 03:33:00 AM +0000,-97.7500381,30.4172859,,http://162.89.4.145/CCTVImages/CCTV232.jpg
233,Sarix,,LOC16-003460,3187621,3194838,,NORTHEAST,1,,ROADWAY,FM 969 RD / DECKER LN,FM 969 RD,DECKER LN,,8600,5167104,TURNED_ON,,5200,,"(30.2767944, -97.6372757)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.6372757,30.2767944,,http://162.89.4.145/CCTVImages/CCTV233.jpg
234,Sarix,,LOC16-003480,2024066,3260427,,SOUTHWEST,8,,ROADWAY,US 290 HWY / WILLIAM CANNON DR,US 290 HWY,WILLIAM CANNON DR,,6322,5144899,TURNED_ON,,6400,,"(30.2340565, -97.86483)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.86483,30.2340565,,http://162.89.4.145/CCTVImages/CCTV234.jpg
236,Sarix,,LOC16-003495,2026768,2026767,,SOUTHWEST,8,,ROADWAY,SH 71  / 290 HWY,SH 71,US 290 HWY,,6901,5144363,TURNED_ON,,6851,,"(30.2333431, -97.8747025)",OFFLINE,05/11/2017 05:00:00 AM +0000,-97.8747025,30.2333431,,http://162.89.4.145/CCTVImages/CCTV236.jpg
237,Sarix,,LOC16-003530,2012325,2011443,,NORTHEAST,4,,ROADWAY,ANDERSON LN SVRD / NORTHCREST BLVD,ANDERSON LN SVRD,NORTHCREST BLVD,,100,5161328,TURNED_ON,,7816,,"(30.3437004, -97.7053833)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7053833,30.3437004,,http://162.89.4.145/CCTVImages/CCTV237.jpg
238,Sarix,,LOC16-003690,2020474,3315494,,CENTRAL,10,,ROADWAY,LAKE AUSTIN BLVD / REDBUD TRL,LAKE AUSTIN BLVD,REDBUD TRL,,3600,5151762,TURNED_ON,,3101,,"(30.2915916, -97.7830658)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7830658,30.2915916,,http://162.89.4.145/CCTVImages/CCTV238.jpg
239,Sarix,,LOC16-003715,2020027,2020042,,CENTRAL,10,,ROADWAY,35TH ST / EXPOSITION BLVD,35TH ST,EXPOSITION BLVD,,2700,5154071,TURNED_ON,,3400,,"(30.3104992, -97.7627029)",OFFLINE,05/11/2017 05:00:00 AM +0000,-97.7627029,30.3104992,,http://162.89.4.145/CCTVImages/CCTV239.jpg
240,Sarix,,LOC16-003735,2015967,2015968,,NORTHEAST,1,,ROADWAY,MANOR RD / NORTHEAST DR,MANOR RD,NORTHEAST DR,,6500,5165107,TURNED_ON,,3300,,"(30.3085327, -97.6707687)",OFFLINE,05/11/2017 05:00:00 AM +0000,-97.6707687,30.3085327,,http://162.89.4.145/CCTVImages/CCTV240.jpg
241,Sarix,,LOC16-003750,2025539,2041960,,SOUTHWEST,"5,8",,ROADWAY,BRODIE LN / DAVIS LN,BRODIE LN,DAVIS LN,,8900,5146913,TURNED_ON,,3301,,"(30.1953335, -97.8422852)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.8422852,30.1953335,,http://162.89.4.145/CCTVImages/CCTV241.jpg
242,Sarix,,LOC16-003760,2038275,3195058,,NORTHWEST,"6,10",,ROADWAY,SPICEWOOD SPRINGS RD / YAUPON DR,SPICEWOOD SPRINGS RD,YAUPON DR,,8468,5151420,TURNED_ON,,8307,,"(30.4283123, -97.7830505)",OFFLINE,05/11/2017 05:00:00 AM +0000,-97.7830505,30.4283123,,http://162.89.4.145/CCTVImages/CCTV242.jpg
243,Sarix,,LOC16-003775,2027892,2028594,,SOUTHWEST,"5,2",,ROADWAY,SLAUGHTER LN / 35 SVRD,SLAUGHTER LN,IH 35 SVRD,,102,5151710,TURNED_ON,,8652,,"(30.1670704, -97.7869263)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7869263,30.1670704,,http://162.89.4.145/CCTVImages/CCTV243.jpg
245,Sarix,09/27/2017,LOC16-003810,2021346,2021347,,SOUTHWEST,5,,ROADWAY,LAMAR BLVD / LAMAR SQUARE DR,LAMAR BLVD,LAMAR SQUARE DR,,1200,5154288,TURNED_ON,,1301,,"(30.2542477, -97.7625885)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7625885,30.2542477,,http://162.89.4.145/CCTVImages/CCTV245.jpg
103,Sarix,,LOC16-000705,2022597,2022598,,SOUTHWEST,9,,ROADWAY,CONGRESS AVE / LIVE OAK ST,CONGRESS AVE,LIVE OAK ST,,2109,5155594,TURNED_ON,,100,,"(30.2418518, -97.7525253)",OFFLINE,08/09/2017 01:04:00 AM +0000,-97.7525253,30.2418518,,http://162.89.4.145/CCTVImages/CCTV103.jpg
246,Sarix,,LOC16-003815,2005522,3288135,Riata Vista Circle - West,NORTHWEST,6,,ROADWAY,PARMER LN / LEGENDARY DR (Riata Vista Circle - West),PARMER LN,LEGENDARY DR,,5600,5157325,TURNED_ON,,13420,,"(30.4372978, -97.7359543)",OFFLINE,05/11/2017 05:00:00 AM +0000,-97.7359543,30.4372978,,http://162.89.4.145/CCTVImages/CCTV246.jpg
247,Sarix,,LOC16-003820,3261880,2029996,,NORTHWEST,6,,ROADWAY,PARMER LN / SPECTRUM DR,PARMER LN,SPECTRUM DR,,9500,5152967,TURNED_ON,,9501,,"(30.4816914, -97.7670975)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7670975,30.4816914,,http://162.89.4.145/CCTVImages/CCTV247.jpg
248,Sarix,,LOC16-003830,2037699,2027890,,SOUTHWEST,"5,2",,ROADWAY,CONGRESS AVE / SLAUGHTER LN,CONGRESS AVE,SLAUGHTER LN,,8516,5151549,TURNED_ON,,126,,"(30.1671066, -97.788559)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.788559,30.1671066,,http://162.89.4.145/CCTVImages/CCTV248.jpg
249,Sarix,,LOC16-003850,2015085,2015086,,NORTHEAST,1,,ROADWAY,DECKER LN / LOYOLA LN,DECKER LN,LOYOLA LN,,6700,5167561,TURNED_ON,,8301,,"(30.2912273, -97.6279831)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.6279831,30.2912273,,http://162.89.4.145/CCTVImages/CCTV249.jpg
250,Sarix,,LOC16-003860,2040962,2040939,,NORTHEAST,1,,ROADWAY,FM 969 RD / JOHNNY MORRIS RD,FM 969 RD,JOHNNY MORRIS RD,,7000,5166219,TURNED_ON,,5100,,"(30.2827682, -97.653183)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.653183,30.2827682,,http://162.89.4.145/CCTVImages/CCTV250.jpg
253,Sarix,,LOC16-003915,2005396,2005398,,NORTHWEST,7,,ROADWAY,WELLS BRANCH PKWY / 35 SVRD,WELLS BRANCH PKWY,IH 35 SVRD,,1511,5165050,TURNED_ON,,15000,,"(30.440731, -97.6677628)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.6677628,30.440731,,http://162.89.4.145/CCTVImages/CCTV253.jpg
254,Sarix,,LOC16-003975,2006603,2006597,,NORTHWEST,"7,10",,ROADWAY,BRAKER LN / RESEARCH BLVD SVRD,BRAKER LN,RESEARCH BLVD SVRD,,4620,5155883,TURNED_ON,,10826,,"(30.4005356, -97.7462845)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7462845,30.4005356,,http://162.89.4.145/CCTVImages/CCTV254.jpg
255,Sarix,,LOC16-004025,2021603,2041235,,SOUTHWEST,8,,ROADWAY,MOPAC EXPY SVRD / BARTON SKWY,MOPAC EXPY SVRD,BARTON SKWY,,1300,5151258,TURNED_ON,,2999,,"(30.2622852, -97.7892303)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7892303,30.2622852,,http://162.89.4.145/CCTVImages/CCTV255.jpg
256,Sarix,,LOC16-004060,2045106,3384134,,NORTHWEST,6,,ROADWAY,FM 620 RD / PARMER LN,FM 620 RD,PARMER LN,,13941,5153256,TURNED_ON,,,,"(30.4759941, -97.7646179)",OFFLINE,05/20/2017 10:15:00 PM +0000,-97.7646179,30.4759941,,http://162.89.4.145/CCTVImages/CCTV256.jpg
257,Sarix,,LOC16-004065,2042720,2039469,,NORTHWEST,10,,ROADWAY,FM 2222 RD / MC NEIL DR,FM 2222 RD,MC NEIL DR,,10100,5147094,TURNED_ON,,10000,,"(30.3920841, -97.8351898)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.8351898,30.3920841,,http://162.89.4.145/CCTVImages/CCTV257.jpg
258,Sarix,,LOC16-004070,2012713,2042708,,NORTHWEST,"6,10",,ROADWAY,FM 2222 RD / RIVER PLACE BLVD,FM 2222 RD,RIVER PLACE BLVD,,10600,5146187,TURNED_ON,,6701,,"(30.3945255, -97.8455124)",OFFLINE,07/03/2017 08:04:00 PM +0000,-97.8455124,30.3945255,,http://162.89.4.145/CCTVImages/CCTV258.jpg
259,Sarix,,LOC16-004075,2012688,2012689,,NORTHEAST,"7,1",,ROADWAY,DESSAU RD / PARMER LN,DESSAU RD,PARMER LN,,12200,5166307,TURNED_ON,,1601,,"(30.3870049, -97.6485367)",OFFLINE,09/05/2017 08:45:00 PM +0000,-97.6485367,30.3870049,,http://162.89.4.145/CCTVImages/CCTV259.jpg
260,Sarix,,LOC16-004095,2013511,2040329,,NORTHWEST,10,,ROADWAY,CAPITAL OF TEXAS HWY / WESTLAKE DR,CAPITAL OF TEXAS HWY,WESTLAKE DR,,3700,5149583,TURNED_ON,,4300,,"(30.3352509, -97.8062515)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.8062515,30.3352509,,http://162.89.4.145/CCTVImages/CCTV260.jpg
261,Sarix,,LOC16-004120,2007740,2042613,,NORTHWEST,"6,10",,ROADWAY,SPICEWOOD SPRINGS RD / FOUR IRON DR,SPICEWOOD SPRINGS RD,FOUR IRON DR,,8551,5151885,TURNED_ON,,11600,,"(30.4316254, -97.7782974)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7782974,30.4316254,,http://162.89.4.145/CCTVImages/CCTV261.jpg
262,Sarix,08/11/2017,LOC16-004125,3272565,,MCNEIL HIGH SCHOOL,NORTHWEST,,,ROADWAY,5501 BLK MC NEIL DR (MCNEIL HIGH SCHOOL),MC NEIL DR,,,5501,,TURNED_ON,,,,"(30.4473038, -97.7313156)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7313156,30.4473038,,http://162.89.4.145/CCTVImages/CCTV262.jpg
263,Sarix,,LOC16-004170,2013759,2013756,,NORTHWEST,10,,ROADWAY,CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD,CAPITAL OF TEXAS HWY,SPICEWOOD SPRINGS RD,,8000,5152791,TURNED_ON,,5401,,"(30.382658, -97.7713623)",OFFLINE,08/01/2017 09:04:00 AM +0000,-97.7713623,30.382658,,http://162.89.4.145/CCTVImages/CCTV263.jpg
264,Sarix,,LOC16-004175,2013773,2013767,,NORTHWEST,10,,ROADWAY,CAPITAL OF TEXAS HWY / LAKEWOOD DR,CAPITAL OF TEXAS HWY,LAKEWOOD DR,,6822,5151320,TURNED_ON,,7200,,"(30.3716736, -97.7856598)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7856598,30.3716736,,http://162.89.4.145/CCTVImages/CCTV264.jpg
265,Sarix,,LOC16-004180,2039512,3313056,,NORTHWEST,10,,ROADWAY,CAPITAL OF TEXAS HWY / GREAT HILLS TRL,CAPITAL OF TEXAS HWY,GREAT HILLS TRL,,8400,5154176,TURNED_ON,,8901,,"(30.3881397, -97.7598343)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7598343,30.3881397,,http://162.89.4.145/CCTVImages/CCTV265.jpg
266,Sarix,,LOC16-004185,2039512,2013758,,NORTHWEST,10,,ROADWAY,CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD,CAPITAL OF TEXAS HWY,SPICEWOOD SPRINGS RD,,8400,5153292,TURNED_ON,,5301,,"(30.3850155, -97.7667313)",OFFLINE,06/23/2017 02:00:00 AM +0000,-97.7667313,30.3850155,,http://162.89.4.145/CCTVImages/CCTV266.jpg
267,Sarix,,LOC16-004195,2013793,2013792,,NORTHWEST,10,,ROADWAY,CAPITAL OF TEXAS HWY / COURTYARD DR,CAPITAL OF TEXAS HWY,COURTYARD DR,,5409,5150534,TURNED_ON,,5400,,"(30.352457, -97.7952881)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.7952881,30.352457,,http://162.89.4.145/CCTVImages/CCTV267.jpg
269,Sarix,,LOC16-004235,2046720,2046721,,SOUTHEAST,2,,ROADWAY,US 183 HWY / METROPOLIS DR,US 183 HWY,METROPOLIS DR,,2800,5164191,TURNED_ON,,7700,,"(30.2099247, -97.6832809)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.6832809,30.2099247,,http://162.89.4.145/CCTVImages/CCTV269.jpg
270,Sarix,,LOC16-004255,2036623,2036605,,SOUTHEAST,2,,ROADWAY,ROSS RD / THOME VALLEY DR,ROSS RD,THOME VALLEY DR,,5310,5168145,TURNED_ON,,12700,,"(30.1740685, -97.6202011)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.6202011,30.1740685,,http://162.89.4.145/CCTVImages/CCTV270.jpg
271,Sarix,,LOC16-004265,3194680,2040568,,NORTHWEST,10,,ROADWAY,CAPITAL OF TEXAS HWY / PASCAL LN,CAPITAL OF TEXAS HWY,PASCAL LN,,1000,5148102,TURNED_ON,,2,,"(30.3154545, -97.8260498)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.8260498,30.3154545,,http://162.89.4.145/CCTVImages/CCTV271.jpg
272,Sarix,,LOC16-004280,2007365,3364351,,NORTHWEST,6,,ROADWAY,ANDERSON MILL RD / SPICEWOOD PKWY,ANDERSON MILL RD,SPICEWOOD PKWY,,10407,5149246,TURNED_ON,,11610,,"(30.4471569, -97.8072357)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.8072357,30.4471569,,http://162.89.4.145/CCTVImages/CCTV272.jpg
273,Sarix,,LOC16-004300,2008262,2042713,,NORTHWEST,6,,ROADWAY,FM 620 RD / 2222 RD,FM 620 RD,FM 2222 RD,,7100,5145335,TURNED_ON,,10801,,"(30.4036922, -97.8540649)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.8540649,30.4036922,,http://162.89.4.145/CCTVImages/CCTV273.jpg
274,Sarix,,LOC16-004310,3194743,3194736,,SOUTHWEST,8,,ROADWAY,CAPITAL OF TEXAS HWY / WALSH TARLTON LN,CAPITAL OF TEXAS HWY,WALSH TARLTON LN,,2430,5149237,TURNED_ON,,2715,,"(30.2579861, -97.8122482)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.8122482,30.2579861,,http://162.89.4.145/CCTVImages/CCTV274.jpg
275,Sarix,,LOC16-004315,3431116,,Barton Creek Mall,SOUTHWEST,8,,ROADWAY,2731 BLK S CAPITAL OF TEXAS HWY NB (Barton Creek Mall),CAPITAL OF TEXAS HWY,,,2731,5149533,TURNED_ON,,,,"(30.2537231, -97.8089066)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.8089066,30.2537231,,http://162.89.4.145/CCTVImages/CCTV275.jpg
276,Sarix,09/27/2017,LOC16-004320,2023667,2023666,,SOUTHEAST,2,,ROADWAY,SH 71  / 973 RD,SH 71,FM 973 RD,,3228,5167205,TURNED_ON,,3301,,"(30.2023029, -97.6377563)",ONLINE,10/19/2017 08:24:00 PM +0000,-97.6377563,30.2023029,,http://162.89.4.145/CCTVImages/CCTV276.jpg
277,Sarix,,LOC16-004345,2026316,2026259,,SOUTHWEST,8,,ROADWAY,CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,CAPITAL OF TEXAS HWY,MOPAC EXPY SVRD,,3511,5149983,TURNED_ON,,3445,,"(30.2477283, -97.8040085)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.8040085,30.2477283,,http://162.89.4.145/CCTVImages/CCTV277.jpg
278,Sarix,,LOC16-004350,2047121,2021598,,SOUTHWEST,8,,ROADWAY,CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,CAPITAL OF TEXAS HWY,MOPAC EXPY SVRD,,3311,5149746,TURNED_ON,,3106,,"(30.2510681, -97.8066635)",ONLINE,10/02/2017 09:11:00 PM +0000,-97.8066635,30.2510681,,http://162.89.4.145/CCTVImages/CCTV278.jpg
281,Sarix,,LOC16-004400,2038623,2036303,,NORTHWEST,6,,ROADWAY,PARMER LN / AVERY RANCH BLVD,PARMER LN,AVERY RANCH BLVD,,10223,5151987,TURNED_ON,,15001,,"(30.4980755, -97.7756653)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7756653,30.4980755,,http://162.89.4.145/CCTVImages/CCTV281.jpg
282,Sarix,,LOC16-004525,3260017,2027870,,SOUTHWEST,"5,2",,ROADWAY,SLAUGHTER LN / FRANCIA TRL,SLAUGHTER LN,FRANCIA TRL,,400,5150904,TURNED_ON,,9101,,"(30.1692791, -97.7958298)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7958298,30.1692791,,http://162.89.4.145/CCTVImages/CCTV282.jpg
283,Sarix,,LOC16-004555,2017560,2017559,,NORTHEAST,"9,1",,ROADWAY,DEAN KEETON ST / LAFAYETTE AVE,DEAN KEETON ST,LAFAYETTE AVE,,1300,5159732,TURNED_ON,,2316,,"(30.2844238, -97.7218094)",ONLINE,11/02/2017 08:31:00 AM +0000,-97.7218094,30.2844238,,http://162.89.4.145/CCTVImages/CCTV283.jpg
284,Sarix,,LOC16-004690,3267712,2011195,,NORTHEAST,"4,1",,ROADWAY,CAMERON RD / RUNDBERG LN,CAMERON RD,RUNDBERG LN,,9210,5164535,TURNED_ON,,1414,,"(30.3507729, -97.675972)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.675972,30.3507729,,http://162.89.4.145/CCTVImages/CCTV284.jpg
288,Sarix,,LOC16-004845,2040005,2013777,,NORTHWEST,10,,ROADWAY,CAPITAL OF TEXAS HWY / 2222 RD,CAPITAL OF TEXAS HWY,FM 2222 RD,,5800,5150922,TURNED_ON,,5721,,"(30.359251, -97.7905273)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7905273,30.359251,,http://162.89.4.145/CCTVImages/CCTV288.jpg
289,Sarix,,LOC16-004865,2026269,2026578,,SOUTHWEST,8,,ROADWAY,WILLIAM CANNON DR / MOPAC EXPY SVRD,WILLIAM CANNON DR,MOPAC EXPY SVRD,,3809,5147403,TURNED_ON,,6627,,"(30.2196655, -97.8362503)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.8362503,30.2196655,,http://162.89.4.145/CCTVImages/CCTV289.jpg
290,Sarix,,LOC16-004880,2038879,2038896,,NORTHWEST,6,,ROADWAY,HUNTERS CHASE DR / POND SPRINGS RD,HUNTERS CHASE DR,POND SPRINGS RD,,12100,5152400,TURNED_ON,,12918,,"(30.4414482, -97.7734146)",OFFLINE,05/11/2017 05:00:00 AM +0000,-97.7734146,30.4414482,,http://162.89.4.145/CCTVImages/CCTV290.jpg
295,Spectra Enhanced,03/01/2017,LOC16-002015,2025534,2025535,,SOUTHWEST,2,,ROADWAY,CONGRESS AVE / WILLIAM CANNON DR,CONGRESS AVE,WILLIAM CANNON DR,,6400,5152526,TURNED_ON,,100,,"(30.1930141, -97.7788773)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7788773,30.1930141,,http://162.89.4.145/CCTVImages/CCTV295.jpg
299,Spectra Enhanced,06/27/2017,LOC16-002620,2039372,2039383,,NORTHEAST,7,,BUILDING,LAMAR BLVD / YAGER LN,LAMAR BLVD,YAGER LN,12/28/2016 04:22:00 PM +0000,12250,5164083,TURNED_ON,,501,,"(30.4017849, -97.6791687)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.6791687,30.4017849,,http://162.89.4.145/CCTVImages/CCTV299.jpg
301,,,LOC16-002995,2010567,2039835,,NORTHEAST,4,,BUILDING,LAMAR BLVD / LONGSPUR BLVD,LAMAR BLVD,LONGSPUR BLVD,12/28/2016 04:23:00 PM +0000,9800,5162396,DESIRED,,401,,"(30.3673611, -97.6945877)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6945877,30.3673611,,http://162.89.4.145/CCTVImages/CCTV301.jpg
302,,,LOC16-002325,2010965,2039996,,NORTHEAST,4,,ROADWAY,LAMAR BLVD / PAYTON GIN RD,LAMAR BLVD,PAYTON GIN RD,,8900,5161813,DESIRED,,801,,"(30.3576469, -97.7001114)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7001114,30.3576469,,http://162.89.4.145/CCTVImages/CCTV302.jpg
303,,,LOC16-002320,2011137,2011138,,NORTHEAST,4,,BUILDING,LAMAR BLVD / THURMOND ST,LAMAR BLVD,THURMOND ST,12/28/2016 04:19:00 PM +0000,8500,5161271,DESIRED,,801,,"(30.3533516, -97.7056351)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7056351,30.3533516,,http://162.89.4.145/CCTVImages/CCTV303.jpg
307,,,LOC16-002310,2012549,2012550,,NORTHEAST,"4,7",,ROADWAY,LAMAR BLVD / MORROW ST,LAMAR BLVD,MORROW ST,,7500,5160315,DESIRED,,701,,"(30.3439732, -97.7149658)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7149658,30.3439732,,http://162.89.4.145/CCTVImages/CCTV307.jpg
312,,,LOC16-005155,2019796,2019797,,CENTRAL,"9,10",,ROADWAY,LAMAR BLVD / 31ST ST,LAMAR BLVD,31ST ST,,3006,5156307,DESIRED,,907,,"(30.3004322, -97.7461166)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7461166,30.3004322,,http://162.89.4.145/CCTVImages/CCTV312.jpg
322,Spectra Enhanced,07/27/2017,LOC16-005185,3280333,,Garrison Park,SOUTHWEST,5,,ROADWAY,5900 BLK MANCHACA RD (Garrison Park),MANCHACA RD,,,5900,5150162,TURNED_ON,,,,"(30.212943, -97.801889)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.801889,30.212943,,http://162.89.4.145/CCTVImages/CCTV322.jpg
325,,,LOC16-002580,2012480,2012481,,NORTHEAST,1,,ROADWAY,BRAKER LN / DESSAU RD,BRAKER LN,DESSAU RD,,1301,5165334,DESIRED,,11300,,"(30.3724384, -97.6657333)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6657333,30.3724384,,http://162.89.4.145/CCTVImages/CCTV325.jpg
326,Spectra Enhanced,09/14/2017,LOC16-004650,2011415,2011433,,NORTHEAST,"4,1",,ROADWAY,CAMERON RD / CROSS PARK DR,CAMERON RD,CROSS PARK DR,,8700,5164317,TURNED_ON,,8704,,"(30.3439808, -97.6783371)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.6783371,30.3439808,,http://162.89.4.145/CCTVImages/CCTV326.jpg
327,,,LOC16-004515,2011651,2011652,,NORTHEAST,"4,1",,ROADWAY,CAMERON RD / RUTHERFORD LN,CAMERON RD,RUTHERFORD LN,,8112,5163816,DESIRED,,1300,,"(30.337326, -97.6832428)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6832428,30.337326,,http://162.89.4.145/CCTVImages/CCTV327.jpg
329,Spectra Enhanced,07/31/2017,LOC16-004625,2012081,2040388,,NORTHEAST,"4,1",,ROADWAY,CAMERON RD / MC KIE DR,CAMERON RD,MC KIE DR,,7300,5162968,TURNED_ON,,1306,,"(30.3290386, -97.6904068)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.6904068,30.3290386,,http://162.89.4.145/CCTVImages/CCTV329.jpg
330,Spectra Enhanced,09/24/2016,LOC16-003265,2012148,2012206,,NORTHEAST,"4,1",,ROADWAY,CAMERON RD / ST JOHNS AVE,CAMERON RD,ST JOHNS AVE,,7200,5162779,TURNED_ON,,1400,,"(30.3260517, -97.6923065)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.6923065,30.3260517,,http://162.89.4.145/CCTVImages/CCTV330.jpg
331,,,LOC16-005465,2012225,2012226,,NORTHEAST,"4,1",,ROADWAY,CAMERON RD / CAMINO LA COSTA,CAMERON RD,CAMINO LA COSTA,,6900,5162654,DESIRED,,1300,,"(30.323827, -97.6935791)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6935791,30.323827,,http://162.89.4.145/CCTVImages/CCTV331.jpg
332,,,LOC16-003215,2015206,2015208,,NORTHEAST,"4,1",,ROADWAY,CAMERON RD / 290 HWY SVRD,CAMERON RD,US 290 HWY SVRD,,6313,5162397,DESIRED,,6400,,"(30.3207817, -97.6958618)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6958618,30.3207817,,http://162.89.4.145/CCTVImages/CCTV332.jpg
333,,,LOC16-003220,2015408,2015442,,NORTHEAST,"4,1",,ROADWAY,CAMERON RD / BRIARCLIFF BLVD,CAMERON RD,BRIARCLIFF BLVD,,6000,5161995,DESIRED,,1300,,"(30.3172894, -97.6996155)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6996155,30.3172894,,http://162.89.4.145/CCTVImages/CCTV333.jpg
